Instance_ID x_center y_center
0 18110.0 140.0
1 36030.0 140.0
2 52830.0 60870.0
3 57310.0 60870.0
4 43870.0 60870.0
5 140.0 37100.0
6 140.0 40460.0
7 140.0 41580.0
8 32670.0 140.0
9 41630.0 140.0
10 50590.0 140.0
11 61790.0 140.0
12 42750.0 140.0
13 86430.0 140.0
14 117890.0 18060.0
15 117890.0 30380.0
16 117890.0 35980.0
17 117890.0 34860.0
18 56190.0 140.0
19 47230.0 60870.0
20 51710.0 60870.0
21 42750.0 60870.0
22 140.0 33740.0
23 58430.0 140.0
24 28190.0 60870.0
25 29310.0 60870.0
26 69630.0 140.0
27 71870.0 140.0
28 117890.0 11340.0
29 117890.0 23660.0
30 117890.0 40460.0
31 117890.0 41580.0
32 64030.0 140.0
33 140.0 24780.0
34 140.0 20300.0
35 140.0 21420.0
36 39390.0 140.0
37 67390.0 60870.0
38 66270.0 60870.0
39 60670.0 60870.0
40 64030.0 60870.0
41 41630.0 60870.0
42 36030.0 60870.0
43 49470.0 140.0
44 57310.0 140.0
45 66270.0 140.0
46 81950.0 140.0
47 80830.0 140.0
48 117890.0 27020.0
49 117890.0 31500.0
50 117890.0 32620.0
51 70750.0 60870.0
52 140.0 22540.0
53 140.0 23660.0
54 69160.0 49000.0
55 56620.0 46200.0
56 57570.0 26600.0
57 89490.0 43400.0
58 56810.0 37800.0
59 31540.0 43400.0
60 27930.0 40600.0
61 31160.0 32200.0
62 45030.0 46200.0
63 33630.0 40600.0
64 73150.0 9800.0
65 56810.0 12600.0
66 43890.0 15400.0
67 32490.0 12600.0
68 46930.0 12600.0
69 95190.0 40600.0
70 97470.0 21000.0
71 93290.0 12600.0
72 82460.0 9800.0
73 92530.0 21000.0
74 48070.0 23800.0
75 32870.0 21000.0
76 32300.0 23800.0
77 23180.0 21000.0
78 26030.0 23800.0
79 27930.0 26600.0
80 97850.0 12600.0
81 24890.0 18200.0
82 24890.0 21000.0
83 25460.0 26600.0
84 23750.0 23800.0
85 8360.0 21000.0
86 27170.0 23800.0
87 29070.0 4200.0
88 19760.0 23800.0
89 19380.0 18200.0
90 22230.0 18200.0
91 25080.0 23800.0
92 23560.0 18200.0
93 37240.0 9800.0
94 46740.0 7000.0
95 46170.0 15400.0
96 44650.0 12600.0
97 45030.0 15400.0
98 47500.0 15400.0
99 71630.0 12600.0
100 71440.0 7000.0
101 74290.0 9800.0
102 74670.0 12600.0
103 57950.0 12600.0
104 58140.0 7000.0
105 59090.0 12600.0
106 61370.0 15400.0
107 65550.0 15400.0
108 68590.0 15400.0
109 72770.0 12600.0
110 72580.0 15400.0
111 70680.0 18200.0
112 70870.0 15400.0
113 95760.0 35000.0
114 95570.0 37800.0
115 94430.0 32200.0
116 89870.0 32200.0
117 92150.0 26600.0
118 98420.0 26600.0
119 96330.0 23800.0
120 90630.0 23800.0
121 83790.0 29400.0
122 92530.0 15400.0
123 95760.0 15400.0
124 94430.0 15400.0
125 87970.0 18200.0
126 85690.0 9800.0
127 85120.0 7000.0
128 83410.0 9800.0
129 83030.0 12600.0
130 77330.0 18200.0
131 77330.0 29400.0
132 79230.0 29400.0
133 91390.0 32200.0
134 91770.0 35000.0
135 77520.0 35000.0
136 88160.0 15400.0
137 84550.0 9800.0
138 86450.0 15400.0
139 79800.0 35000.0
140 79230.0 37800.0
141 79610.0 32200.0
142 22800.0 35000.0
143 31730.0 35000.0
144 36480.0 35000.0
145 34390.0 35000.0
146 37810.0 35000.0
147 51110.0 35000.0
148 42940.0 43400.0
149 41990.0 46200.0
150 44270.0 43400.0
151 49590.0 40600.0
152 49970.0 35000.0
153 31730.0 40600.0
154 25840.0 37800.0
155 32870.0 37800.0
156 35530.0 40600.0
157 40850.0 37800.0
158 33060.0 43400.0
159 39710.0 37800.0
160 46550.0 35000.0
161 60230.0 46200.0
162 60420.0 49000.0
163 61370.0 49000.0
164 61750.0 46200.0
165 55290.0 43400.0
166 53960.0 46200.0
167 57570.0 46200.0
168 60610.0 43400.0
169 64030.0 43400.0
170 65740.0 35000.0
171 57190.0 29400.0
172 59660.0 23800.0
173 59850.0 29400.0
174 64410.0 29400.0
175 69350.0 32200.0
176 89490.0 35000.0
177 89300.0 37800.0
178 88350.0 40600.0
179 85310.0 35000.0
180 83410.0 35000.0
181 71250.0 32200.0
182 66690.0 32200.0
183 47310.0 32200.0
184 49970.0 32200.0
185 64790.0 32200.0
186 63650.0 32200.0
187 62700.0 32200.0
188 61370.0 32200.0
189 59280.0 46200.0
190 57380.0 43400.0
191 58520.0 43400.0
192 59090.0 32200.0
193 45790.0 32200.0
194 39520.0 35000.0
195 41990.0 35000.0
196 34770.0 43400.0
197 36860.0 40600.0
198 36480.0 43400.0
199 40850.0 35000.0
200 42370.0 32200.0
201 43890.0 32200.0
202 41990.0 29400.0
203 32110.0 26600.0
204 38380.0 26600.0
205 39140.0 9800.0
206 36860.0 23800.0
207 35340.0 9800.0
208 31350.0 23800.0
209 44460.0 21000.0
210 34010.0 9800.0
211 34390.0 26600.0
212 43130.0 21000.0
213 34580.0 4200.0
214 33060.0 4200.0
215 32870.0 9800.0
216 42750.0 23800.0
217 45410.0 26600.0
218 57760.0 49000.0
